
natural spline
             x          Natural CS          N_Error(%) 
       3.650000       38.4746560546        0.0000259765
       3.660000       38.8613337456        0.0000234827
       3.670000       39.2518989630        0.0000175718
       3.680000       39.6463901655        0.0000098548
       3.690000       40.0448458116        0.0000028609
       3.700000       40.4473043601        0.0000000001
       3.710000       40.8538049436        0.0000038757
       3.720000       41.2643893915        0.0000114315
       3.730000       41.6791002070        0.0000190912
       3.740000       42.0979798936        0.0000243989
       3.750000       42.5210709545        0.0000259766
       3.760000       42.9484158933        0.0000234827
       3.770000       43.3800572132        0.0000175718
       3.780000       43.8160374176        0.0000098549
       3.790000       44.2563990098        0.0000028610
       3.800000       44.7011844933        0.0000000000
       3.810000       45.1504371164        0.0000038758
       3.820000       45.6042031076        0.0000114316
       3.830000       46.0625294403        0.0000190913
       3.840000       46.5254630881        0.0000243989
       3.850000       46.9930510244        0.0000259766
       3.860000       47.4653402226        0.0000234828
       3.870000       47.9423776564        0.0000175719
       3.880000       48.4242102992        0.0000098549
       3.890000       48.9108851244        0.0000028610
       3.900000       49.4024491055        0.0000000001
       3.910000       49.8989500394        0.0000038758
       3.920000       50.4004390165        0.0000114316
       3.930000       50.9069679504        0.0000190913
       3.940000       51.4185887549        0.0000243990
       3.950000       51.9353533437        0.0000259767
       3.960000       52.4573136306        0.0000234829
       3.970000       52.9845215293        0.0000175720
       3.980000       53.5170289534        0.0000098550
       3.990000       54.0548878168        0.0000028611
       4.000000       54.5981500331        0.0000000001
       4.010000       55.1468684261        0.0000038758
       4.020000       55.7010994593        0.0000114316
       4.030000       56.2609005062        0.0000190913
       4.040000       56.8263289404        0.0000243989
       4.050000       57.3974421355        0.0000259766
       4.060000       57.9742974650        0.0000234828
       4.070000       58.5569523024        0.0000175718
       4.080000       59.1454640212        0.0000098548
       4.090000       59.7398899950        0.0000028609
       4.100000       60.3402875974        0.0000000001
       4.110000       60.9467152075        0.0000038757
       4.120000       61.5592352273        0.0000114315
       4.130000       62.1779110643        0.0000190912
       4.140000       62.8028061260        0.0000243989
       4.150000       63.4339838201        0.0000259766
       4.160000       64.0715075542        0.0000234828
       4.170000       64.7154407357        0.0000175719
       4.180000       65.3658467723        0.0000098549
       4.190000       66.0227890715        0.0000028610
       4.200000       66.6863310409        0.0000000000
       4.210000       67.3565371995        0.0000038758
       4.220000       68.0334765121        0.0000114316
       4.230000       68.7172190548        0.0000190913
       4.240000       69.4078349040        0.0000243990
       4.250000       70.1053941356        0.0000259766
       4.260000       70.8099668261        0.0000234828
       4.270000       71.5216230515        0.0000175719
       4.280000       72.2404328881        0.0000098549
       4.290000       72.9664664121        0.0000028610
       4.300000       73.6997936996        0.0000000000
       4.310000       74.4404860552        0.0000038757
       4.320000       75.1886196968        0.0000114315
       4.330000       75.9442720705        0.0000190912
       4.340000       76.7075206225        0.0000243989
       4.350000       77.4784427990        0.0000259766
       4.360000       78.2571160462        0.0000234827
       4.370000       79.0436178102        0.0000175718
       4.380000       79.8380255372        0.0000098548
       4.390000       80.6404166734        0.0000028609
       4.400000       81.4508686650        0.0000000000
       4.410000       82.2694603157        0.0000038757
       4.420000       83.0962758592        0.0000114315
       4.430000       83.9314008867        0.0000190912
       4.440000       84.7749209897        0.0000243989
       4.450000       85.6269217592        0.0000259766
       4.460000       86.4874887867        0.0000234828
       4.470000       87.3567076632        0.0000175719
       4.480000       88.2346639802        0.0000098549
       4.490000       89.1214433289        0.0000028610
       4.500000       90.0171313005        0.0000000000
       4.510000       90.9218149866        0.0000038758
       4.520000       91.8355874799        0.0000114316
       4.530000       92.7585433733        0.0000190913
       4.540000       93.6907772599        0.0000243990
       4.550000       94.6323837326        0.0000259767
       4.560000       95.5834573844        0.0000234828
       4.570000       96.5440928082        0.0000175719
       4.580000       97.5143845971        0.0000098549
       4.590000       98.4944273440        0.0000028610
       4.600000       99.4843156419        0.0000000000
       4.610000      100.4841457418        0.0000038758
       4.620000      101.4940205272        0.0000114316
       4.630000      102.5140445393        0.0000190912
       4.640000      103.5443223196        0.0000243989
       4.650000      104.5849584095        0.0000259766
       4.660000      105.6360573504        0.0000234828
       4.670000      106.6977236837        0.0000175719
       4.680000      107.7700619508        0.0000098549
       4.690000      108.8531766931        0.0000028610
       4.700000      109.9471724521        0.0000000000
       4.710000      111.0521556015        0.0000038758
       4.720000      112.1682398451        0.0000114316
       4.730000      113.2955407190        0.0000190913
       4.740000      114.4341737593        0.0000243990
       4.750000      115.5842545022        0.0000259767
       4.760000      116.7458984837        0.0000234829
       4.770000      117.9192212399        0.0000175720
       4.780000      119.1043383071        0.0000098550
       4.790000      120.3013652213        0.0000028611
       4.800000      121.5104175187        0.0000000000
       4.810000      122.7316127605        0.0000038757
       4.820000      123.9650766088        0.0000114315
       4.830000      125.2109367506        0.0000190911
       4.840000      126.4693208732        0.0000243987
       4.850000      127.7403566637        0.0000259763
       4.860000      129.0241718093        0.0000234825
       4.870000      130.3208939970        0.0000175716
       4.880000      131.6306509141        0.0000098546
       4.890000      132.9535702477        0.0000028609
       4.900000      134.2897796849        0.0000000000
       4.910000      135.6394091511        0.0000038760
       4.920000      137.0025975243        0.0000114320
       4.930000      138.3794859206        0.0000190919
       4.940000      139.7702154563        0.0000243998
       4.950000      141.1749272475        0.0000259777
       4.960000      142.5937624104        0.0000234839
       4.970000      144.0268620612        0.0000175729
       4.980000      145.4743673160        0.0000098557
       4.990000      146.9364192911        0.0000028615
       5.000000      148.4131591026        0.0000000000
       5.010000      149.9047303402        0.0000038750
       5.020000      151.4112864877        0.0000114300
       5.030000      152.9329835023        0.0000190889
       5.040000      154.4699773415        0.0000243959
       5.050000      156.0224239625        0.0000259731
       5.060000      157.5904793226        0.0000234791
       5.070000      159.1742993790        0.0000175683
       5.080000      160.7740400892        0.0000098519
       5.090000      162.3898574104        0.0000028592
       5.100000      164.0219072999        0.0000000000
       5.110000      165.6703484488        0.0000038781
       5.120000      167.3353504835        0.0000114367
       5.130000      169.0170857643        0.0000190990
       5.140000      170.7157266512        0.0000244090
       5.150000      172.4314455046        0.0000259884
       5.160000      174.1644146846        0.0000234953
       5.170000      175.9148065515        0.0000175838
       5.180000      177.6827934654        0.0000098647
       5.190000      179.4685477866        0.0000028669
       5.200000      181.2722418752        0.0000000000
       5.210000      183.0940511122        0.0000038677
       5.220000      184.9341629617        0.0000114143
       5.230000      186.7927679083        0.0000190649
       5.240000      188.6700564368        0.0000243647
       5.250000      190.5662190320        0.0000259367
       5.260000      192.4814461787        0.0000234405
       5.270000      194.4159283615        0.0000175314
       5.280000      196.3698560653        0.0000098215
       5.290000      198.3434197748        0.0000028408
       5.300000      200.3368099748        0.0000000000
       5.310000      202.3502204906        0.0000039029
       5.320000      204.3838585099        0.0000114897
       5.330000      206.4379345614        0.0000191801
       5.340000      208.5126591732        0.0000245145
       5.350000      210.6082428739        0.0000261114
       5.360000      212.7248961918        0.0000236257
       5.370000      214.8628296554        0.0000177085
       5.380000      217.0222537931        0.0000099676
       5.390000      219.2033791332        0.0000029291
       5.400000      221.4064162042        0.0000000000
       5.410000      223.6315792184        0.0000037840
       5.420000      225.8790971237        0.0000112354
       5.430000      228.1492025519        0.0000187913
       5.440000      230.4421281348        0.0000240085
       5.450000      232.7581065043        0.0000255215
       5.460000      235.0973702923        0.0000230002
       5.470000      237.4601521304        0.0000171106
       5.480000      239.8466846505        0.0000094743
       5.490000      242.2572004845        0.0000026308
       5.500000      244.6919322642        0.0000000000
       5.510000      247.1511167227        0.0000041857
       5.520000      249.6350069986        0.0000120941
       5.530000      252.1438603319        0.0000201042
       5.540000      254.6779339625        0.0000257172
       5.550000      257.2374851304        0.0000275136
       5.560000      259.8227710754        0.0000251123
       5.570000      262.4340490376        0.0000191296
       5.580000      265.0715762568        0.0000111402
       5.590000      267.7356099730        0.0000036381
       5.600000      270.4264074262        0.0000000000
       5.610000      273.1442302769        0.0000028292
       5.620000      275.8893578686        0.0000091943
       5.630000      278.6620739653        0.0000156705
       5.640000      281.4626623312        0.0000199472
       5.650000      284.2914067303        0.0000207863
       5.660000      287.1485909267        0.0000179800
       5.670000      290.0344986845        0.0000123114
       5.680000      292.9494137678        0.0000055145
       5.690000      295.8936199406        0.0000002365
       5.700000      298.8674009671        0.0000000000
       5.710000      301.8710459149        0.0000074097
       5.720000      304.9048650664        0.0000189864
       5.730000      307.9691740072        0.0000306427
       5.740000      311.0642883234        0.0000394317
       5.750000      314.1905236008        0.0000435038
       5.760000      317.3481954251        0.0000420650
       5.770000      320.5376193823        0.0000353359
       5.780000      323.7591110582        0.0000245117
       5.790000      327.0129860387        0.0000117235
       5.800000      330.2995599096        0.0000000000
       5.810000      333.6191525581        0.0000080582
       5.820000      336.9721010771        0.0000140804
       5.830000      340.3587468607        0.0000199169
       5.840000      343.7794313031        0.0000263652
       5.850000      347.2344957985        0.0000332109
       5.860000      350.7242817409        0.0000392676
       5.870000      354.2491305247        0.0000424156
       5.880000      357.8093835438        0.0000396398
       5.890000      361.4053821927        0.0000270667
       5.900000      365.0374678653        0.0000000000
       5.910000      368.7059925317        0.0000441755
       5.920000      372.4113504655        0.0000975830
       5.930000      376.1539465162        0.0001508180
       5.940000      379.9341855330        0.0001958243
       5.950000      383.7524723655        0.0002258470
       5.960000      387.6092118631        0.0002353846
       5.970000      391.5048088752        0.0002201436
       5.980000      395.4396682512        0.0001769936
       5.990000      399.4141948405        0.0001039237
       6.000000      403.4287934927        0.0000000000
       6.010000      407.4838590167        0.0001322122
       6.020000      411.5797460608        0.0002794932
       6.030000      415.7167992329        0.0004257366
       6.040000      419.8953631409        0.0005544875
       6.050000      424.1157823925        0.0006489656
       6.060000      428.3784015958        0.0006920884
       6.070000      432.6835653585        0.0006664924
       6.080000      437.0316182886        0.0005545557
       6.090000      441.4229049940        0.0003384177
       6.100000      445.8577700825        0.0000000000
       6.110000      450.3366281573        0.0004634312
       6.120000      454.8601738030        0.0009938552
       6.130000      459.4291715992        0.0015212300
       6.140000      464.0443861259        0.0019792399
       6.150000      468.7065819628        0.0023051886
       6.160000      473.4165236897        0.0024398944
       6.170000      478.1749758864        0.0023275881
       6.180000      482.9827031327        0.0019158125
       6.190000      487.8404700084        0.0011553246
       6.200000      492.7490410933        0.0000000000
       6.210000      497.7089556863        0.0015479968
       6.220000      502.7198519628        0.0033061141
       6.230000      507.7811428174        0.0050534800
       6.240000      512.8922411446        0.0065769020
       6.250000      518.0525598389        0.0076706924
       6.260000      523.2615117948        0.0081364958
       6.270000      528.5185099070        0.0077831202
       6.280000      533.8229670698        0.0064263718
       6.290000      539.1742961780        0.0038888925
       6.300000      544.5719101259        0.0000000000
       6.310000      550.0161022933        0.0052443930
       6.320000      555.5106880014        0.0112144490
       6.330000      561.0603630562        0.0171486529
       6.340000      566.6698232640        0.0223163269
       6.350000      572.3437644310        0.0260168523
       6.360000      578.0868823634        0.0275789079
       6.370000      583.9038728675        0.0263597226
       6.380000      589.7994317495        0.0217443438
       6.390000      595.7782548156        0.0131449203
       6.400000      601.8450378720        0.0000000000
       6.410000      608.0012346128        0.0176928227
       6.420000      614.2353302830        0.0378200293
       6.430000      620.5325680154        0.0578257123
       6.440000      626.8781909429        0.0752531951
       6.450000      633.2574421983        0.0877425912
       6.460000      639.6555649146        0.0930284108
       6.470000      646.0578022245        0.0889372165
       6.480000      652.4493972608        0.0733853238
       6.490000      658.8155931565        0.0443765488
       6.500000      665.1416330443        0.0000000000
       6.510000      671.4249083057        0.0597638430
       6.520000      677.7114033161        0.1277644620
       6.530000      684.0592506995        0.1953551629
       6.540000      690.5265830799        0.2542292473
       6.550000      697.1715330812        0.2964115844
       6.560000      704.0522333275        0.3142503494
       6.570000      711.2268164427        0.3004089268
       6.580000      718.7534150509        0.2478579761
       6.590000      726.6901617759        0.1498676549
       6.600000      735.0951892419        0.0000000000
       6.610000      743.9813458160        0.2017995108
       6.620000      753.1803428385        0.4313976769
       6.630000      762.4786073926        0.6596111360
       6.640000      771.6625665620        0.8583997545
       6.650000      780.5186474298        1.0008383503
       6.660000      788.8332770797        1.0610889769
       6.670000      796.3928825950        1.0143737595
       6.680000      802.9838910591        0.8369482715
       6.690000      808.3927295555        0.5060754444
       6.700000      812.4058251675        0.0000000000
       6.710000      814.9786673892        0.6814735737
       6.720000      816.7429953573        1.4568365119
       6.730000      818.4996106191        2.2275238890
       6.740000      821.0493147220        2.8988362503
       6.750000      825.1929092132        3.3798439381
       6.760000      831.7311956400        3.5832933167
       6.770000      841.4649755498        3.4255148641
       6.780000      855.1950504898        2.8263330961
       6.790000      873.7222220075        1.7089782939
       6.800000      897.8472916501        0.0000000000
       6.810000      927.7401769552        2.3012506134
       6.820000      961.0472594214        4.9195400410
       6.830000      994.7840365374        7.5220401154
       6.840000     1025.9660057922        9.7889710713
       6.850000     1051.6086646744       11.4132786500
       6.860000     1068.7275106729       12.1003176127
       6.870000     1074.3380412764       11.5675415509
       6.880000     1065.4557539739        9.5441988845
       6.890000     1039.0961462540        5.7710349397
       6.900000      992.2747156056        0.0000000001
       6.910000      923.2655933703        7.8804555989
       6.920000      835.3774463011       17.4789146899
       6.930000      733.1775750040       28.2951694958
       6.940000      621.2332800848       39.8478702149
       6.950000      504.1118621495       51.6740647549
       6.960000      386.3806218039       63.3287475377
       6.970000      272.6068596540       74.3844172175
       6.980000      167.3578763056       84.4306431591
       6.990000       75.2009723648       93.0736405225
       7.000000        0.7034484374       99.9358538056
       7.010000      -52.7946097019      104.7663427060
       7.020000      -86.8781425078      107.7653898545
       7.030000     -104.3674020206      109.2358030906
       7.040000     -108.0826402825      109.4694072071
       7.050000     -100.8441093355      108.7473083729
       7.060000      -85.4720612216      107.3401533824
       7.070000      -64.7867479830      105.5083838170
       7.080000      -41.6084216615      103.5024852101
       7.090000      -18.7573342993      101.5632312991
       7.100000        0.9462620615       99.9219234514
       7.110000       15.2761907001       98.7520956319
       7.120000       24.3912249909       98.0273188208
       7.130000       29.0485458990       97.6740266120
       7.140000       30.0053343903       97.6213208257
       7.150000       28.0187714308       97.8009072702
       7.160000       23.8460379865       98.1470327606
       7.170000       18.2443150234       98.5964233737
       7.180000       11.9707835076       99.0882239157
       7.190000        5.7826244049       99.5639385848
       7.200000        0.4370186815       99.9673728054
       7.210000       -3.4678795027      100.2563307949
       7.220000       -5.9725835963      100.4370751123
       7.230000       -7.2779166204      100.5273002432
       7.240000       -7.5847015965      100.5440595652
       7.250000       -7.0937615463      100.5037807771
       7.260000       -6.0059194912      100.4222810256
       7.270000       -4.5219984529      100.3147817359
       7.280000       -2.8428214528      100.1959231505
       7.290000       -1.1692115125      100.0797785815
       7.300000        0.2980083465       99.9798683807
       7.310000        1.3993965908       99.9064059697
       7.320000        2.1417742096       99.8581798053
       7.330000        2.5737127842       99.8312741878
       7.340000        2.7437838960       99.8219145633
       7.350000        2.7005591262       99.8264641337
       7.360000        2.4926100562       99.8414205322
       7.370000        2.1685082674       99.8634125646
       7.380000        1.7768253411       99.8891970143
       7.390000        1.3661328586       99.9156555101
       7.400000        0.9850024013       99.9397914563
       7.410000        0.6726041917       99.9592959654
       7.420000        0.4303181091       99.9742175273
       7.430000        0.2500299928       99.9851685331
       7.440000        0.1236256821       99.9927396467
       7.450000        0.0429910163       99.9975003234
       7.460000        0.0000118348       99.9999993187
       7.470000       -0.0134260232      100.0007651871
       7.480000       -0.0054367183      100.0003067709
       7.490000        0.0158655887       99.9991136801
       7.500000        0.0423667371       99.9976567620
       7.510000        0.0673334821       99.9963129459
       7.520000        0.0895862840       99.9951432358
       7.530000        0.1093415807       99.9941312191
       7.540000        0.1268158101       99.9932610380
       7.550000        0.1422254100       99.9925173771
       7.560000        0.1557868183       99.9918854503
       7.570000        0.1677164730       99.9913509881
       7.580000        0.1782308118       99.9909002259
       7.590000        0.1875462727       99.9905198912
       7.600000        0.1958792936       99.9901971927
       7.610000        0.2035210336       99.9899161055
       7.620000        0.2110633346       99.9896464605
       7.630000        0.2191736607       99.9893555932
       7.640000        0.2285194762       99.9890121334
       7.650000        0.2397682454       99.9885859734
       7.660000        0.2535874324       99.9880482364
       7.670000        0.2706445015       99.9873712452
       7.680000        0.2916069170       99.9865284924
       7.690000        0.3171421431       99.9854946106
       7.700000        0.3479176440       99.9842453433
       7.710000        0.3841150902       99.9827792955
       7.720000        0.4239600630       99.9811820830
       7.730000        0.4651858714       99.9795576805
       7.740000        0.5055258243       99.9780060083
       7.750000        0.5427132305       99.9766230324
       7.760000        0.5744813991       99.9755008627
       7.770000        0.5985636390       99.9747278491
       7.780000        0.6126932591       99.9743886758
       7.790000        0.6146035683       99.9745644541
       7.800000        0.6020278756       99.9753328121
       7.810000        0.5737936291       99.9767235997
       7.820000        0.5331369881       99.9785880626
       7.830000        0.4844043872       99.9807388473
       7.840000        0.4319422607       99.9829957705
       7.850000        0.3800970432       99.9851856429
       7.860000        0.3332151693       99.9871420973
       7.870000        0.2956430734       99.9887054187
       7.880000        0.2717271899       99.9897223794
       7.890000        0.2658139536       99.9900460762
       7.900000        0.2822497987       99.9895357710
       7.910000        0.3237192552       99.9881177365
       7.920000        0.3862052293       99.9859652121
       7.930000        0.4640016112       99.9833058525
       7.940000        0.5514022907       99.9803586932
       7.950000        0.6427011578       99.9773343618
       7.960000        0.7321921024       99.9744352845
